Country Name,Country Code,Series Name,Series Code,YR2015
St. Kitts and Nevis,KNA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,NA 
St. Kitts and Nevis,KNA,"Population, female",SP.POP.TOTL.FE.IN,NA 
St. Kitts and Nevis,KNA,"Population, male",SP.POP.TOTL.MA.IN,NA 
St. Kitts and Nevis,KNA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,NA 
St. Kitts and Nevis,KNA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,NA 
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.596
St. Lucia,LCA,Urban population,SP.URB.TOTL,33165
St. Lucia,LCA,"Population, total",SP.POP.TOTL,179126
St. Lucia,LCA,"Population ages 80 and above, female",SP.POP.80UP.FE,2005
St. Lucia,LCA,"Population ages 80 and above, male",SP.POP.80UP.MA,1833
St. Lucia,LCA,"Population ages 15-64, male",SP.POP.1564.MA.IN,62457
St. Lucia,LCA,"Population ages 15-64, female",SP.POP.1564.FE.IN,64725
St. Lucia,LCA,"Population ages 0-14, male",SP.POP.0014.MA.IN,17881
St. Lucia,LCA,"Population ages 0-14, female",SP.POP.0014.FE.IN,17523
St. Lucia,LCA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,107.804
St. Lucia,LCA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,164.983
St. Lucia,LCA,"Population, female",SP.POP.TOTL.FE.IN,90917
St. Lucia,LCA,"Population, male",SP.POP.TOTL.MA.IN,88209
St. Lucia,LCA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,8669
St. Lucia,LCA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,7872
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.4707317073171
St. Martin (French part),MAF,Urban population,SP.URB.TOTL,NA 
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,35858
St. Martin (French part),MAF,"Population ages 80 and above, female",SP.POP.80UP.FE,NA 
St. Martin (French part),MAF,"Population ages 80 and above, male",SP.POP.80UP.MA,NA 
St. Martin (French part),MAF,"Population ages 15-64, male",SP.POP.1564.MA.IN,NA 
St. Martin (French part),MAF,"Population ages 15-64, female",SP.POP.1564.FE.IN,NA 
St. Martin (French part),MAF,"Population ages 0-14, male",SP.POP.0014.MA.IN,NA 
St. Martin (French part),MAF,"Population ages 0-14, female",SP.POP.0014.FE.IN,NA 
St. Martin (French part),MAF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,NA 
St. Martin (French part),MAF,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,NA 
St. Martin (French part),MAF,"Population, female",SP.POP.TOTL.FE.IN,NA 
St. Martin (French part),MAF,"Population, male",SP.POP.TOTL.MA.IN,NA 
St. Martin (French part),MAF,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,NA 
St. Martin (French part),MAF,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,NA 
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.095
St. Vincent and the Grenadines,VCT,Urban population,SP.URB.TOTL,55626
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,109148
St. Vincent and the Grenadines,VCT,"Population ages 80 and above, female",SP.POP.80UP.FE,1367
St. Vincent and the Grenadines,VCT,"Population ages 80 and above, male",SP.POP.80UP.MA,1136
St. Vincent and the Grenadines,VCT,"Population ages 15-64, male",SP.POP.1564.MA.IN,37479
St. Vincent and the Grenadines,VCT,"Population ages 15-64, female",SP.POP.1564.FE.IN,35697
St. Vincent and the Grenadines,VCT,"Population ages 0-14, male",SP.POP.0014.MA.IN,13139
St. Vincent and the Grenadines,VCT,"Population ages 0-14, female",SP.POP.0014.FE.IN,12750
St. Vincent and the Grenadines,VCT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,128.255
St. Vincent and the Grenadines,VCT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,181.392
St. Vincent and the Grenadines,VCT,"Population, female",SP.POP.TOTL.FE.IN,53560
St. Vincent and the Grenadines,VCT,"Population, male",SP.POP.TOTL.MA.IN,55588
St. Vincent and the Grenadines,VCT,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5113
St. Vincent and the Grenadines,VCT,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,4971
Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.9528305490993
Sub-Saharan Africa,SSF,Urban population,SP.URB.TOTL,384158105
Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,995458478
Sub-Saharan Africa,SSF,"Population ages 80 and above, female",SP.POP.80UP.FE,1956626
Sub-Saharan Africa,SSF,"Population ages 80 and above, male",SP.POP.80UP.MA,1280900
Sub-Saharan Africa,SSF,"Population ages 15-64, male",SP.POP.1564.MA.IN,266191946
Sub-Saharan Africa,SSF,"Population ages 15-64, female",SP.POP.1564.FE.IN,270657962
Sub-Saharan Africa,SSF,"Population ages 0-14, male",SP.POP.0014.MA.IN,217185279
Sub-Saharan Africa,SSF,"Population ages 0-14, female",SP.POP.0014.FE.IN,212230974
Sub-Saharan Africa,SSF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,259.704779069832
Sub-Saharan Africa,SSF,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,316.679820662485
Sub-Saharan Africa,SSF,"Population, female",SP.POP.TOTL.FE.IN,499217773
Sub-Saharan Africa,SSF,"Population, male",SP.POP.TOTL.MA.IN,496240705
Sub-Saharan Africa,SSF,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,16328838
Sub-Saharan Africa,SSF,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,12863480
Sub-Saharan Africa (excluding high income),SSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.9514844675703
Sub-Saharan Africa (excluding high income),SSA,Urban population,SP.URB.TOTL,384106351
Sub-Saharan Africa (excluding high income),SSA,"Population, total",SP.POP.TOTL,995365059
Sub-Saharan Africa (excluding high income),SSA,"Population ages 80 and above, female",SP.POP.80UP.FE,1955531
Sub-Saharan Africa (excluding high income),SSA,"Population ages 80 and above, male",SP.POP.80UP.MA,1280414
Sub-Saharan Africa (excluding high income),SSA,"Population ages 15-64, male",SP.POP.1564.MA.IN,266157795
Sub-Saharan Africa (excluding high income),SSA,"Population ages 15-64, female",SP.POP.1564.FE.IN,270627138
Sub-Saharan Africa (excluding high income),SSA,"Population ages 0-14, male",SP.POP.0014.MA.IN,217174177
Sub-Saharan Africa (excluding high income),SSA,"Population ages 0-14, female",SP.POP.0014.FE.IN,212220399
Sub-Saharan Africa (excluding high income),SSA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,259.723014635277
Sub-Saharan Africa (excluding high income),SSA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,316.694328005918
Sub-Saharan Africa (excluding high income),SSA,"Population, female",SP.POP.TOTL.FE.IN,499172427
Sub-Saharan Africa (excluding high income),SSA,"Population, male",SP.POP.TOTL.MA.IN,496192632
Sub-Saharan Africa (excluding high income),SSA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,16324891
Sub-Saharan Africa (excluding high income),SSA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,12860660
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.9528305490993
Sub-Saharan Africa (IDA & IBRD countries),TSS,Urban population,SP.URB.TOTL,384158105
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, total",SP.POP.TOTL,995458478
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 80 and above, female",SP.POP.80UP.FE,1956626
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 80 and above, male",SP.POP.80UP.MA,1280900
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 15-64, male",SP.POP.1564.MA.IN,266191946
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 15-64, female",SP.POP.1564.FE.IN,270657962
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 0-14, male",SP.POP.0014.MA.IN,217185279
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 0-14, female",SP.POP.0014.FE.IN,212230974
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,259.704779069832
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,316.679820662485
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, female",SP.POP.TOTL.FE.IN,499217773
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, male",SP.POP.TOTL.MA.IN,496240705
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,16328838
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,12863480
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.429
Sudan,SDN,Urban population,SP.URB.TOTL,13185766
Sudan,SDN,"Population, total",SP.POP.TOTL,38902950
Sudan,SDN,"Population ages 80 and above, female",SP.POP.80UP.FE,100779
Sudan,SDN,"Population ages 80 and above, male",SP.POP.80UP.MA,78303
Sudan,SDN,"Population ages 15-64, male",SP.POP.1564.MA.IN,10617698
Sudan,SDN,"Population ages 15-64, female",SP.POP.1564.FE.IN,10799265
Sudan,SDN,"Population ages 0-14, male",SP.POP.0014.MA.IN,8184552
Sudan,SDN,"Population ages 0-14, female",SP.POP.0014.FE.IN,7961692
Sudan,SDN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,194.43
Sudan,SDN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,251.674
Sudan,SDN,"Population, female",SP.POP.TOTL.FE.IN,19478322
Sudan,SDN,"Population, male",SP.POP.TOTL.MA.IN,19424628
Sudan,SDN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,717365
Sudan,SDN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,622378
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.249
Suriname,SUR,Urban population,SP.URB.TOTL,369348
Suriname,SUR,"Population, total",SP.POP.TOTL,559143
Suriname,SUR,"Population ages 80 and above, female",SP.POP.80UP.FE,4045
Suriname,SUR,"Population ages 80 and above, male",SP.POP.80UP.MA,2612
Suriname,SUR,"Population ages 15-64, male",SP.POP.1564.MA.IN,184794
Suriname,SUR,"Population ages 15-64, female",SP.POP.1564.FE.IN,181363
Suriname,SUR,"Population ages 0-14, male",SP.POP.0014.MA.IN,80852
Suriname,SUR,"Population ages 0-14, female",SP.POP.0014.FE.IN,75179
Suriname,SUR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,119.201
Suriname,SUR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,221.057
Suriname,SUR,"Population, female",SP.POP.TOTL.FE.IN,277824
Suriname,SUR,"Population, male",SP.POP.TOTL.MA.IN,281319
Suriname,SUR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,21282
Suriname,SUR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,15673
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.2048780487805
Sweden,SWE,Urban population,SP.URB.TOTL,8481489
Sweden,SWE,"Population, total",SP.POP.TOTL,9799186
Sweden,SWE,"Population ages 80 and above, female",SP.POP.80UP.FE,309760
Sweden,SWE,"Population ages 80 and above, male",SP.POP.80UP.MA,191713
Sweden,SWE,"Population ages 15-64, male",SP.POP.1564.MA.IN,3144813
Sweden,SWE,"Population ages 15-64, female",SP.POP.1564.FE.IN,3038196
Sweden,SWE,"Population ages 0-14, male",SP.POP.0014.MA.IN,870419
Sweden,SWE,"Population ages 0-14, female",SP.POP.0014.FE.IN,824280
Sweden,SWE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,39.95
Sweden,SWE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,66.933
Sweden,SWE,"Population, female",SP.POP.TOTL.FE.IN,4901217
Sweden,SWE,"Population, male",SP.POP.TOTL.MA.IN,4897969
Sweden,SWE,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1038741
Sweden,SWE,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,882737
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.8975609756098
Switzerland,CHE,Urban population,SP.URB.TOTL,6105617
Switzerland,CHE,"Population, total",SP.POP.TOTL,8282396
Switzerland,CHE,"Population ages 80 and above, female",SP.POP.80UP.FE,260742
Switzerland,CHE,"Population ages 80 and above, male",SP.POP.80UP.MA,151881
Switzerland,CHE,"Population ages 15-64, male",SP.POP.1564.MA.IN,2809523
Switzerland,CHE,"Population ages 15-64, female",SP.POP.1564.FE.IN,2757020
Switzerland,CHE,"Population ages 0-14, male",SP.POP.0014.MA.IN,628988
Switzerland,CHE,"Population ages 0-14, female",SP.POP.0014.FE.IN,596254
Switzerland,CHE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,36.484
Switzerland,CHE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,62.284
Switzerland,CHE,"Population, female",SP.POP.TOTL.FE.IN,4183323
Switzerland,CHE,"Population, male",SP.POP.TOTL.MA.IN,4099073
Switzerland,CHE,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,830049
Switzerland,CHE,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,660562
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.908
Syrian Arab Republic,SYR,Urban population,SP.URB.TOTL,9388888
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,17997408
Syrian Arab Republic,SYR,"Population ages 80 and above, female",SP.POP.80UP.FE,71454
Syrian Arab Republic,SYR,"Population ages 80 and above, male",SP.POP.80UP.MA,58093
Syrian Arab Republic,SYR,"Population ages 15-64, male",SP.POP.1564.MA.IN,5691474
Syrian Arab Republic,SYR,"Population ages 15-64, female",SP.POP.1564.FE.IN,5638371
Syrian Arab Republic,SYR,"Population ages 0-14, male",SP.POP.0014.MA.IN,3037870
Syrian Arab Republic,SYR,"Population ages 0-14, female",SP.POP.0014.FE.IN,2911274
Syrian Arab Republic,SYR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,81.532
Syrian Arab Republic,SYR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,274.681
Syrian Arab Republic,SYR,"Population, female",SP.POP.TOTL.FE.IN,8931432
Syrian Arab Republic,SYR,"Population, male",SP.POP.TOTL.MA.IN,9065976
Syrian Arab Republic,SYR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,381787
Syrian Arab Republic,SYR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,336632
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.137
Tajikistan,TJK,Urban population,SP.URB.TOTL,2260776
Tajikistan,TJK,"Population, total",SP.POP.TOTL,8454028
Tajikistan,TJK,"Population ages 80 and above, female",SP.POP.80UP.FE,23650
Tajikistan,TJK,"Population ages 80 and above, male",SP.POP.80UP.MA,18269
Tajikistan,TJK,"Population ages 15-64, male",SP.POP.1564.MA.IN,2590199
Tajikistan,TJK,"Population ages 15-64, female",SP.POP.1564.FE.IN,2584989
Tajikistan,TJK,"Population ages 0-14, male",SP.POP.0014.MA.IN,1556531
Tajikistan,TJK,"Population ages 0-14, female",SP.POP.0014.FE.IN,1473350
Tajikistan,TJK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,104.843
Tajikistan,TJK,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,164.587
Tajikistan,TJK,"Population, female",SP.POP.TOTL.FE.IN,4188687
Tajikistan,TJK,"Population, male",SP.POP.TOTL.MA.IN,4265341
Tajikistan,TJK,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,130347
Tajikistan,TJK,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,118611
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.111
Tanzania,TZA,Urban population,SP.URB.TOTL,16277264
Tanzania,TZA,"Population, total",SP.POP.TOTL,51482633
Tanzania,TZA,"Population ages 80 and above, female",SP.POP.80UP.FE,82251
Tanzania,TZA,"Population ages 80 and above, male",SP.POP.80UP.MA,43073
Tanzania,TZA,"Population ages 15-64, male",SP.POP.1564.MA.IN,13527666
Tanzania,TZA,"Population ages 15-64, female",SP.POP.1564.FE.IN,13644845
Tanzania,TZA,"Population ages 0-14, male",SP.POP.0014.MA.IN,11627466
Tanzania,TZA,"Population ages 0-14, female",SP.POP.0014.FE.IN,11376088
Tanzania,TZA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,211.158
Tanzania,TZA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,268.176
Tanzania,TZA,"Population, female",SP.POP.TOTL.FE.IN,25786497
Tanzania,TZA,"Population, male",SP.POP.TOTL.MA.IN,25696136
Tanzania,TZA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,765564
Tanzania,TZA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,541004
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.091
Thailand,THA,Urban population,SP.URB.TOTL,32772699
Thailand,THA,"Population, total",SP.POP.TOTL,68714511
Thailand,THA,"Population ages 80 and above, female",SP.POP.80UP.FE,889902
Thailand,THA,"Population ages 80 and above, male",SP.POP.80UP.MA,596931
Thailand,THA,"Population ages 15-64, male",SP.POP.1564.MA.IN,24015360
Thailand,THA,"Population ages 15-64, female",SP.POP.1564.FE.IN,25063118
Thailand,THA,"Population ages 0-14, male",SP.POP.0014.MA.IN,6350903
Thailand,THA,"Population ages 0-14, female",SP.POP.0014.FE.IN,5999992
Thailand,THA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,93.756
Thailand,THA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,204.022
Thailand,THA,"Population, female",SP.POP.TOTL.FE.IN,35155047
Thailand,THA,"Population, male",SP.POP.TOTL.MA.IN,33559464
Thailand,THA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4091937
Thailand,THA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,3193201
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.459
Timor-Leste,TLS,Urban population,SP.URB.TOTL,352789
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,1196302
Timor-Leste,TLS,"Population ages 80 and above, female",SP.POP.80UP.FE,3411
Timor-Leste,TLS,"Population ages 80 and above, male",SP.POP.80UP.MA,2335
Timor-Leste,TLS,"Population ages 15-64, male",SP.POP.1564.MA.IN,340381
Timor-Leste,TLS,"Population ages 15-64, female",SP.POP.1564.FE.IN,331066
Timor-Leste,TLS,"Population ages 0-14, male",SP.POP.0014.MA.IN,240011
Timor-Leste,TLS,"Population ages 0-14, female",SP.POP.0014.FE.IN,232358
Timor-Leste,TLS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,124.929
Timor-Leste,TLS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,174.544
Timor-Leste,TLS,"Population, female",SP.POP.TOTL.FE.IN,591559
Timor-Leste,TLS,"Population, male",SP.POP.TOTL.MA.IN,604743
Timor-Leste,TLS,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,28135
Timor-Leste,TLS,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,24351
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.927
Togo,TGO,Urban population,SP.URB.TOTL,2936586
Togo,TGO,"Population, total",SP.POP.TOTL,7323158
Togo,TGO,"Population ages 80 and above, female",SP.POP.80UP.FE,9982
Togo,TGO,"Population ages 80 and above, male",SP.POP.80UP.MA,7640
Togo,TGO,"Population ages 15-64, male",SP.POP.1564.MA.IN,1997627
Togo,TGO,"Population ages 15-64, female",SP.POP.1564.FE.IN,2034602
Togo,TGO,"Population ages 0-14, male",SP.POP.0014.MA.IN,1547050
Togo,TGO,"Population ages 0-14, female",SP.POP.0014.FE.IN,1538642
Togo,TGO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,255.415
Togo,TGO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,288.003
Togo,TGO,"Population, female",SP.POP.TOTL.FE.IN,3684502
Togo,TGO,"Population, male",SP.POP.TOTL.MA.IN,3638656
Togo,TGO,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,111258
Togo,TGO,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,93979
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.517
Tonga,TON,Urban population,SP.URB.TOTL,23457
Tonga,TON,"Population, total",SP.POP.TOTL,100781
Tonga,TON,"Population ages 80 and above, female",SP.POP.80UP.FE,674
Tonga,TON,"Population ages 80 and above, male",SP.POP.80UP.MA,478
Tonga,TON,"Population ages 15-64, male",SP.POP.1564.MA.IN,28523
Tonga,TON,"Population ages 15-64, female",SP.POP.1564.FE.IN,29526
Tonga,TON,"Population ages 0-14, male",SP.POP.0014.MA.IN,19087
